College,Topic,Count,URL,TopicForAuthors,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
College of Liberal Arts & Sciences,southern literature,2,https:\/\/pages.charlotte.edu\/connections\/links\/southern-literature\/,climate mitigation,,,,,,
College of Liberal Arts & Sciences,art,2,https:\/\/pages.charlotte.edu\/connections\/links\/art\/,new media studies,Balaka Basu,https://pages.charlotte.edu/connections/people/balaka-basu/,Aaron Toscano,https://pages.charlotte.edu/connections/people/aaron-toscano/,,
College of Liberal Arts & Sciences,young adult literature,2,https:\/\/pages.charlotte.edu\/connections\/links\/young-adult-literature\/,nazi germany,John Cox,https://pages.charlotte.edu/connections/people/john-cox/,Oscar Lansen,https://pages.charlotte.edu/connections/people/oscar-lansen/,,
College of Liberal Arts & Sciences,colonialism,2,https:\/\/pages.charlotte.edu\/connections\/links\/colonialism\/,popular culture studies,Balaka Basu,https://pages.charlotte.edu/connections/people/balaka-basu/,Aaron Toscano,https://pages.charlotte.edu/connections/people/aaron-toscano/,,
Lee College of Engineering,education,7,https:\/\/pages.charlotte.edu\/connections\/links\/education\/,composition theory,Suzanne Ingram,https://pages.charlotte.edu/connections/people/suzanne-ingram/,,,,
Lee College of Engineering,robotics,6,https:\/\/pages.charlotte.edu\/connections\/links\/robotics\/,southern literature,Paula Eckard,https://pages.charlotte.edu/connections/people/paula-eckard/,,,,
Lee College of Engineering,machine design,5,https:\/\/pages.charlotte.edu\/connections\/links\/machine-design\/,art,Lydia Thompson,https://pages.charlotte.edu/connections/people/lthom115/,"Jessica ""J.B."" Burke",https://pages.charlotte.edu/connections/people/jburke43/,Anna Kenar,https://pages.charlotte.edu/connections/people/akenar/
Lee College of Engineering,power systems,4,https:\/\/pages.charlotte.edu\/connections\/links\/power-systems\/,young adult literature,Andrew Hartley,https://pages.charlotte.edu/connections/people/ajhartle/,Balaka Basu,https://pages.charlotte.edu/connections/people/balaka-basu/,Linda Hofmann,https://pages.charlotte.edu/connections/people/linda-hofmann/
Lee College of Engineering,semiconductors,4,https:\/\/pages.charlotte.edu\/connections\/links\/semiconductors\/,colonialism,Angela Rajagopalan,https://pages.charlotte.edu/connections/people/aherren/,Charles Houck,https://pages.charlotte.edu/connections/people/charles-houck/,Steven Sabol,https://pages.charlotte.edu/connections/people/steven-sabol/
Lee College of Engineering,diversity,4,https:\/\/pages.charlotte.edu\/connections\/links\/diversity\/,Topic,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
Lee College of Engineering,algorithms,4,https:\/\/pages.charlotte.edu\/connections\/links\/algorithms\/,education,Marissa Nesbit,https://pages.charlotte.edu/connections/people/mnesbit4/,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/,Victoria Rankin,https://pages.charlotte.edu/connections/people/vrankin1/
Lee College of Engineering,control systems,4,https:\/\/pages.charlotte.edu\/connections\/links\/control-systems\/,robotics,Artur Wolek,https://pages.charlotte.edu/connections/people/awolek/,Catty Dan Zhang,https://pages.charlotte.edu/connections/people/dzhang14/,Rachel Dickey,https://pages.charlotte.edu/connections/people/rdickey4/
Lee College of Engineering,engineering education,4,https:\/\/pages.charlotte.edu\/connections\/links\/engineering-education\/,machine design,Kevin Smith,https://pages.charlotte.edu/connections/people/kssmith/,Peter Tkacik,https://pages.charlotte.edu/connections/people/ptkacik/,,
Lee College of Engineering,traffic control devices,3,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-control-devices\/,power systems,Madhav Manjrekar,https://pages.charlotte.edu/connections/people/mmanjrek/,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,
Lee College of Engineering,enhancing diversity,3,https:\/\/pages.charlotte.edu\/connections\/links\/enhancing-diversity\/,semiconductors,Maciej Noras,https://pages.charlotte.edu/connections/people/mnoras/,Edward Stokes,https://pages.charlotte.edu/connections/people/ebstokes/,Mohamad-Ali Hasan,https://pages.charlotte.edu/connections/people/mhasan/
Lee College of Engineering,diversity in engineering technology,3,https:\/\/pages.charlotte.edu\/connections\/links\/diversity-in-engineering-technology\/,diversity,Mya Wilson,https://pages.charlotte.edu/connections/people/mwils211/,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,Chris Berry,https://pages.charlotte.edu/connections/people/cberry18/
Lee College of Engineering,computer aided design,3,https:\/\/pages.charlotte.edu\/connections\/links\/computer-aided-design\/,algorithms,Sheng-Guo Wang,https://pages.charlotte.edu/connections/people/swang/,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/
Lee College of Engineering,heat transfer,3,https:\/\/pages.charlotte.edu\/connections\/links\/heat-transfer\/,control systems,Artur Wolek,https://pages.charlotte.edu/connections/people/awolek/,Sheng-Guo Wang,https://pages.charlotte.edu/connections/people/swang/,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/
Lee College of Engineering,fluid Mechanics,3,https:\/\/pages.charlotte.edu\/connections\/links\/fluid-mechanics\/,engineering education,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/,Daniel Hoch,https://pages.charlotte.edu/connections/people/dhoch2/,,
Lee College of Engineering,nanostructures,3,https:\/\/pages.charlotte.edu\/connections\/links\/nanostructures\/,traffic control devices,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,
Lee College of Engineering,computational fluid dynamics,3,https:\/\/pages.charlotte.edu\/connections\/links\/computational-fluid-dynamics\/,enhancing diversity,Deborah Sharer,https://pages.charlotte.edu/connections/people/dlsharer/,,,,
Lee College of Engineering,traffic engineering,3,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-engineering\/,diversity in engineering technology,Deborah Sharer,https://pages.charlotte.edu/connections/people/dlsharer/,,,,
Lee College of Engineering,communications,3,https:\/\/pages.charlotte.edu\/connections\/links\/communications\/,computer aided design,Jeffrey Raquet,https://pages.charlotte.edu/connections/people/jsraquet/,Thomas Nicholas,https://pages.charlotte.edu/connections/people/tnichola/,James Conrad,https://pages.charlotte.edu/connections/people/jmconrad/
Lee College of Engineering,highway safety,3,https:\/\/pages.charlotte.edu\/connections\/links\/highway-safety\/,heat transfer,Charles Lee,https://pages.charlotte.edu/connections/people/cyclee/,Nenad Sarunac,https://pages.charlotte.edu/connections/people/nsarunac/,,
Lee College of Engineering,wireless sensor networks,3,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-sensor-networks\/,fluid Mechanics,Russell Keanini,https://pages.charlotte.edu/connections/people/rkeanini/,Daniel Hoch,https://pages.charlotte.edu/connections/people/dhoch2/,Robert Johnson,https://pages.charlotte.edu/connections/people/robejohn/
Lee College of Engineering,smart grids,3,https:\/\/pages.charlotte.edu\/connections\/links\/smart-grids\/,nanostructures,Ting Xu,https://pages.charlotte.edu/connections/people/ttxu/,HaiTao Zhang,https://pages.charlotte.edu/connections/people/hzhang3/,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/
Lee College of Engineering,traffic safety,3,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-safety\/,computational fluid dynamics,Praveen Ramaprabhu,https://pages.charlotte.edu/connections/people/pramapra/,,,,
Lee College of Engineering,intelligent transportation systems,3,https:\/\/pages.charlotte.edu\/connections\/links\/intelligent-transportation-systems\/,traffic engineering,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,
Lee College of Engineering,micro-grids,2,https:\/\/pages.charlotte.edu\/connections\/links\/micro-grids\/,communications,Sheng-Guo Wang,https://pages.charlotte.edu/connections/people/swang/,Jiang Xie,https://pages.charlotte.edu/connections/people/jxie1/,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/
Lee College of Engineering,solar cells,2,https:\/\/pages.charlotte.edu\/connections\/links\/solar-cells\/,highway safety,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,
Lee College of Engineering,solid mechanics,2,https:\/\/pages.charlotte.edu\/connections\/links\/solid-mechanics\/,wireless sensor networks,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,James Conrad,https://pages.charlotte.edu/connections/people/jmconrad/,Matthew Whelan,https://pages.charlotte.edu/connections/people/mwhelan3/
Lee College of Engineering,traffic operations,2,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-operations\/,smart grids,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,Badrul Chowdhury,https://pages.charlotte.edu/connections/people/bchowdhu/
Lee College of Engineering,wastewater treatment,2,https:\/\/pages.charlotte.edu\/connections\/links\/wastewater-treatment\/,traffic safety,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,
Lee College of Engineering,water reuse,2,https:\/\/pages.charlotte.edu\/connections\/links\/water-reuse\/,intelligent transportation systems,Dimitrios Papanikolaou,https://pages.charlotte.edu/connections/people/dpapanik/,Wei Fan,https://pages.charlotte.edu/connections/people/wfan7/,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/
Lee College of Engineering,subgrade stabilization,2,https:\/\/pages.charlotte.edu\/connections\/links\/subgrade-stabilization\/,micro-grids,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,
Lee College of Engineering,liquefaction,2,https:\/\/pages.charlotte.edu\/connections\/links\/liquefaction\/,solar cells,Abasifreke Ebong,https://pages.charlotte.edu/connections/people/aebong1/,,,,
Lee College of Engineering,pavement management systems,2,https:\/\/pages.charlotte.edu\/connections\/links\/pavement-management-systems\/,solid mechanics,Jeffrey Raquet,https://pages.charlotte.edu/connections/people/jsraquet/,,,,
Lee College of Engineering,precision machine design,2,https:\/\/pages.charlotte.edu\/connections\/links\/precision-machine-design\/,traffic operations,Srinivas Pulugurtha,https://pages.charlotte.edu/connections/people/sspulugu/,Wei Fan,https://pages.charlotte.edu/connections/people/wfan7/,,
Lee College of Engineering,sensors,2,https:\/\/pages.charlotte.edu\/connections\/links\/sensors\/,wastewater treatment,Olya Keen,https://pages.charlotte.edu/connections/people/okeen/,James Bowen,https://pages.charlotte.edu/connections/people/jdbowen/,,
Lee College of Engineering,bridge construction,2,https:\/\/pages.charlotte.edu\/connections\/links\/bridge-construction\/,water reuse,Olya Keen,https://pages.charlotte.edu/connections/people/okeen/,James Amburgey,https://pages.charlotte.edu/connections/people/jeamburg/,,
Lee College of Engineering,image processing,2,https:\/\/pages.charlotte.edu\/connections\/links\/image-processing\/,subgrade stabilization,Rajaram Janardhanam,https://pages.charlotte.edu/connections/people/rajaram/,Vincent Ogunro,https://pages.charlotte.edu/connections/people/vogunro/,,
Lee College of Engineering,quality management,2,https:\/\/pages.charlotte.edu\/connections\/links\/quality-management\/,liquefaction,Rajaram Janardhanam,https://pages.charlotte.edu/connections/people/rajaram/,Miguel Pando,https://pages.charlotte.edu/connections/people/mpando/,,
Lee College of Engineering,land development engineering,2,https:\/\/pages.charlotte.edu\/connections\/links\/land-development-engineering\/,pavement management systems,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,Dong Chen,https://pages.charlotte.edu/connections/people/dchen9/,,
Lee College of Engineering,traffic simulation,2,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-simulation\/,precision machine design,Kevin Lawton,https://pages.charlotte.edu/connections/people/kmlawton/,Steven Patterson,https://pages.charlotte.edu/connections/people/spatters/,,
Lee College of Engineering,transportation,2,https:\/\/pages.charlotte.edu\/connections\/links\/transportation\/,sensors,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/,Matthew Whelan,https://pages.charlotte.edu/connections/people/mwhelan3/,,
Lee College of Engineering,distance education,2,https:\/\/pages.charlotte.edu\/connections\/links\/distance-education\/,bridge construction,Thomas Nicholas,https://pages.charlotte.edu/connections/people/tnichola/,Dong Chen,https://pages.charlotte.edu/connections/people/dchen9/,,
Lee College of Engineering,magnetic gears,2,https:\/\/pages.charlotte.edu\/connections\/links\/magnetic-gears\/,image processing,Thomas Weldon,https://pages.charlotte.edu/connections/people/tpweldon/,Min Shin,https://pages.charlotte.edu/connections/people/mcshin/,,
Lee College of Engineering,actuators,2,https:\/\/pages.charlotte.edu\/connections\/links\/actuators\/,quality management,Afife Sireli,https://pages.charlotte.edu/connections/people/ysireli/,Sheng-Hsien Teng,https://pages.charlotte.edu/connections/people/sgteng/,Howard Godfrey,https://pages.charlotte.edu/connections/people/hgodfrey/
Lee College of Engineering,digital signal processors,2,https:\/\/pages.charlotte.edu\/connections\/links\/digital-signal-processors\/,land development engineering,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,,,
Lee College of Engineering,solid state devices,2,https:\/\/pages.charlotte.edu\/connections\/links\/solid-state-devices\/,traffic simulation,Wei Fan,https://pages.charlotte.edu/connections/people/wfan7/,,,,
Lee College of Engineering,complex systems,2,https:\/\/pages.charlotte.edu\/connections\/links\/complex-systems\/,transportation,Dimitrios Papanikolaou,https://pages.charlotte.edu/connections/people/dpapanik/,Wei Fan,https://pages.charlotte.edu/connections/people/wfan7/,,
Lee College of Engineering,photovoltaics,2,https:\/\/pages.charlotte.edu\/connections\/links\/photovoltaics\/,distance education,Deborah Sharer,https://pages.charlotte.edu/connections/people/dlsharer/,Cynthia Hancock,https://pages.charlotte.edu/connections/people/cynthia-hancock/,,
Lee College of Engineering,supply chain management,2,https:\/\/pages.charlotte.edu\/connections\/links\/supply-chain-management\/,magnetic gears,,,,,,
Lee College of Engineering,internet of things,2,https:\/\/pages.charlotte.edu\/connections\/links\/internet-of-things\/,actuators,Maciej Noras,https://pages.charlotte.edu/connections/people/mnoras/,,,,
Lee College of Engineering,risk analysis,2,https:\/\/pages.charlotte.edu\/connections\/links\/risk-analysis\/,digital signal processors,Andrew Willis,https://pages.charlotte.edu/connections/people/arwillis/,James Conrad,https://pages.charlotte.edu/connections/people/jmconrad/,,
Lee College of Engineering,high frequency converters,1,https:\/\/pages.charlotte.edu\/connections\/links\/high-frequency-converters\/,solid state devices,,,,,,
Lee College of Engineering,hybrid converters,1,https:\/\/pages.charlotte.edu\/connections\/links\/hybrid-converters\/,complex systems,Sheng-Guo Wang,https://pages.charlotte.edu/connections/people/swang/,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,Mirsad Hadzikadic,https://pages.charlotte.edu/connections/people/mirsad/
Lee College of Engineering,solar inverters,1,https:\/\/pages.charlotte.edu\/connections\/links\/solar-inverters\/,photovoltaics,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,mobile substations,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-substations\/,supply chain management,SungJune Park,https://pages.charlotte.edu/connections/people/sungjune-park/,Sheng-Hsien Teng,https://pages.charlotte.edu/connections/people/sgteng/,Howard Godfrey,https://pages.charlotte.edu/connections/people/hgodfrey/
Lee College of Engineering,converters,1,https:\/\/pages.charlotte.edu\/connections\/links\/converters\/,internet of things,Tao Han,https://pages.charlotte.edu/connections/people/than3/,Mohamed Shehab,https://pages.charlotte.edu/connections/people/mshehab/,Weichao Wang,https://pages.charlotte.edu/connections/people/wwang22/
Lee College of Engineering,wireless communications,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-communications\/,risk analysis,Anthony Brizendine,https://pages.charlotte.edu/connections/people/albrizen/,,,,
Lee College of Engineering,wireless mesh networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-mesh-networks\/,high frequency converters,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,renewable integration,1,https:\/\/pages.charlotte.edu\/connections\/links\/renewable-integration\/,hybrid converters,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,wireless sensor routing,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-sensor-routing\/,solar inverters,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,active mobile substations,1,https:\/\/pages.charlotte.edu\/connections\/links\/active-mobile-substations\/,mobile substations,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,dynamic performance optimization,1,https:\/\/pages.charlotte.edu\/connections\/links\/dynamic-performance-optimization\/,converters,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,condition monitoring,1,https:\/\/pages.charlotte.edu\/connections\/links\/condition-monitoring\/,wireless communications,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,diagnostics,1,https:\/\/pages.charlotte.edu\/connections\/links\/diagnostics\/,wireless mesh networks,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,high voltage,1,https:\/\/pages.charlotte.edu\/connections\/links\/high-voltage\/,renewable integration,Tao Hong,https://pages.charlotte.edu/connections/people/hong/,,,,
Lee College of Engineering,high voltage engineering,1,https:\/\/pages.charlotte.edu\/connections\/links\/high-voltage-engineering\/,wireless sensor routing,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,arc interruption phenomena,1,https:\/\/pages.charlotte.edu\/connections\/links\/arc-interruption-phenomena\/,active mobile substations,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,machine learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/machine-learning\/,dynamic performance optimization,Arun Ravindran,https://pages.charlotte.edu/connections/people/aravindr/,,,,
Lee College of Engineering,wireless CDMA,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-cdma\/,condition monitoring,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,energy-efficient design,1,https:\/\/pages.charlotte.edu\/connections\/links\/energy-efficient-design\/,diagnostics,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,feedback control,1,https:\/\/pages.charlotte.edu\/connections\/links\/feedback-control\/,high voltage,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,cloud computing,1,https:\/\/pages.charlotte.edu\/connections\/links\/cloud-computing\/,high voltage engineering,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,mobile ad hoc networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-ad-hoc-networks\/,arc interruption phenomena,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,demand side management,1,https:\/\/pages.charlotte.edu\/connections\/links\/demand-side-management\/,machine learning,Benjamin Radford,https://pages.charlotte.edu/connections/people/bradfor7/,Yinghao Pan,https://pages.charlotte.edu/connections/people/ypan8/,Douglas Markant,https://pages.charlotte.edu/connections/people/dmarkant/
Lee College of Engineering,embedded chip multi-processing architecture,1,https:\/\/pages.charlotte.edu\/connections\/links\/embedded-chip-multi-processing-architecture\/,wireless CDMA,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,load optimizations,1,https:\/\/pages.charlotte.edu\/connections\/links\/load-optimizations\/,energy-efficient design,Arun Ravindran,https://pages.charlotte.edu/connections/people/aravindr/,,,,
Lee College of Engineering,micro-architecture exploration,1,https:\/\/pages.charlotte.edu\/connections\/links\/micro-architecture-exploration\/,feedback control,Arun Ravindran,https://pages.charlotte.edu/connections/people/aravindr/,,,,
Lee College of Engineering,cost optimizations,1,https:\/\/pages.charlotte.edu\/connections\/links\/cost-optimizations\/,cloud computing,Arun Ravindran,https://pages.charlotte.edu/connections/people/aravindr/,,,,
Lee College of Engineering,micro-electromechanics,1,https:\/\/pages.charlotte.edu\/connections\/links\/micro-electromechanics\/,mobile ad hoc networks,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,revenue optimization,1,https:\/\/pages.charlotte.edu\/connections\/links\/revenue-optimization\/,demand side management,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,neural networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/neural-networks\/,embedded chip multi-processing architecture,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,retail forecasting,1,https:\/\/pages.charlotte.edu\/connections\/links\/retail-forecasting\/,load optimizations,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,electromechanics,1,https:\/\/pages.charlotte.edu\/connections\/links\/electromechanics\/,micro-architecture exploration,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,optimizations,1,https:\/\/pages.charlotte.edu\/connections\/links\/optimizations\/,cost optimizations,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,power grid,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-grid\/,micro-electromechanics,,,,,,
Lee College of Engineering,smart grid computation,1,https:\/\/pages.charlotte.edu\/connections\/links\/smart-grid-computation\/,revenue optimization,Tao Hong,https://pages.charlotte.edu/connections/people/hong/,,,,
Lee College of Engineering,channel characterization,1,https:\/\/pages.charlotte.edu\/connections\/links\/channel-characterization\/,neural networks,Benjamin Radford,https://pages.charlotte.edu/connections/people/bradfor7/,,,,
Lee College of Engineering,communications channel coding,1,https:\/\/pages.charlotte.edu\/connections\/links\/communications-channel-coding\/,retail forecasting,Tao Hong,https://pages.charlotte.edu/connections/people/hong/,,,,
Lee College of Engineering,communications modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/communications-modeling\/,electromechanics,,,,,,
Lee College of Engineering,smart grid algorithms,1,https:\/\/pages.charlotte.edu\/connections\/links\/smart-grid-algorithms\/,optimizations,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,scada algorithms,1,https:\/\/pages.charlotte.edu\/connections\/links\/scada-algorithms\/,power grid,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,power grid simulation,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-grid-simulation\/,smart grid computation,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,power quality optimizations,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-quality-optimizations\/,channel characterization,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,processor simulation,1,https:\/\/pages.charlotte.edu\/connections\/links\/processor-simulation\/,communications channel coding,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,high voltage testing,1,https:\/\/pages.charlotte.edu\/connections\/links\/high-voltage-testing\/,communications modeling,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,laboratory experience validation,1,https:\/\/pages.charlotte.edu\/connections\/links\/laboratory-experience-validation\/,smart grid algorithms,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,electrodynamic wheels,1,https:\/\/pages.charlotte.edu\/connections\/links\/electrodynamic-wheels\/,scada algorithms,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,maglev transportation,1,https:\/\/pages.charlotte.edu\/connections\/links\/maglev-transportation\/,power grid simulation,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,magnetically geared devices,1,https:\/\/pages.charlotte.edu\/connections\/links\/magnetically-geared-devices\/,power quality optimizations,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,magnetically geared generators,1,https:\/\/pages.charlotte.edu\/connections\/links\/magnetically-geared-generators\/,processor simulation,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,,,,
Lee College of Engineering,metamaterial structures,1,https:\/\/pages.charlotte.edu\/connections\/links\/metamaterial-structures\/,high voltage testing,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,ferrite microwave devices,1,https:\/\/pages.charlotte.edu\/connections\/links\/ferrite-microwave-devices\/,laboratory experience validation,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,reconfigurable computing,1,https:\/\/pages.charlotte.edu\/connections\/links\/reconfigurable-computing\/,electrodynamic wheels,,,,,,
Lee College of Engineering,circuit design,1,https:\/\/pages.charlotte.edu\/connections\/links\/circuit-design\/,maglev transportation,,,,,,
Lee College of Engineering,electromagnetic wave propagation,1,https:\/\/pages.charlotte.edu\/connections\/links\/electromagnetic-wave-propagation\/,magnetically geared devices,,,,,,
Lee College of Engineering,electromagnetics,1,https:\/\/pages.charlotte.edu\/connections\/links\/electromagnetics\/,magnetically geared generators,,,,,,
Lee College of Engineering,marine hydrokinetic devices,1,https:\/\/pages.charlotte.edu\/connections\/links\/marine-hydrokinetic-devices\/,metamaterial structures,,,,,,
Lee College of Engineering,n\/a,1,https:\/\/pages.charlotte.edu\/connections\/links\/na\/,ferrite microwave devices,,,,,,
Lee College of Engineering,power systems measurement,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-systems-measurement\/,reconfigurable computing,Ronald Sass,https://pages.charlotte.edu/connections/people/rsass/,,,,
Lee College of Engineering,power systems testing,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-systems-testing\/,circuit design,,,,,,
Lee College of Engineering,renewable energy resources,1,https:\/\/pages.charlotte.edu\/connections\/links\/renewable-energy-resources\/,electromagnetic wave propagation,,,,,,
Lee College of Engineering,smart grid,1,https:\/\/pages.charlotte.edu\/connections\/links\/smart-grid\/,electromagnetics,,,,,,
Lee College of Engineering,multi-frequency power systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/multi-frequency-power-systems\/,marine hydrokinetic devices,,,,,,
Lee College of Engineering,electric power systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/electric-power-systems\/,n\/a,Nabila BouSaba,https://pages.charlotte.edu/connections/people/nbousaba/,,,,
Lee College of Engineering,distribution system operation,1,https:\/\/pages.charlotte.edu\/connections\/links\/distribution-system-operation\/,power systems measurement,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
Lee College of Engineering,distribution system planning,1,https:\/\/pages.charlotte.edu\/connections\/links\/distribution-system-planning\/,power systems testing,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
Lee College of Engineering,electric power line modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/electric-power-line-modeling\/,renewable energy resources,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
Lee College of Engineering,high performance systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/high-performance-systems\/,smart grid,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
Lee College of Engineering,transmission system design,1,https:\/\/pages.charlotte.edu\/connections\/links\/transmission-system-design\/,multi-frequency power systems,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
Lee College of Engineering,substation equipment,1,https:\/\/pages.charlotte.edu\/connections\/links\/substation-equipment\/,electric power systems,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
